Provincia;Municipio;Localidad;Codigo_postal;Direccion;Margen;Longitud;Latitud;Precio_gasolina_95;Precio_gasoleo_A;Precio_gasoleo_B;Precio_bioetanol;Precio_nuevo_gasoleo_A;Precio_biodiesel;Porc_ester_metilico;Porc_bioalcohol;Precio_gasolina_98;Precio_gas_natural_comprimido;Precio_gas_natural_licuado;Precio_gases_licuados_del_petroleo;Rotulo;Tipo_venta;Rem.;Horario
SALAMANCA;TRABANCA;TRABANCA;37173;CARRETERA SA 316 KM. 0,100;D;-6,382778;41,236278;1,099;1,029;0,629;;1,079;;;;;;;;REPSOL;P;dm;L: 09:00-14:00
SALAMANCA;VALDECARROS;VALDECARROS;37881;AVENIDA PAZ, 1;D;-5,419694;40,766778;;0,954;;;;;;;;;;;LIBRE;P;dm;L: 08:00-21:00
SALAMANCA;VECINOS;VECINOS;37450;(EL TREBOL) AVD. JOSE ANTONIO Nº 7 (SALAMANCA-CORIA km 30,4);D;-5,877528;40,777472;0,999;0,954;0,765;;1,039;;;;1,139;;;;EL TREBOL;P;dm;L-S: 07:00-22:00, D: 08:00-22:00
SALAMANCA;VILLAFLORES;VILLAFLORES;37406;CARRETERA CTRA.SA-812 KM 27,I KM. 28;I;-5,229333;41,083944;0,998;0,899;;;;;;;;;;;GASOLINERA VILLAFLORES;P;dm;L-D: 24H
SALAMANCA;VILLAMAYOR;VILLAMAYOR;37185;CARRETERA LEDESMA KM. 9,5;I;-5,717250;41,018472;1,087;1,047;;;1,127;;;;;;;;CEPSA;P;dm;L-D: 07:00-22:00
SALAMANCA;VILLAMAYOR;VILLAMAYOR;37185;CR C-300 5,4;D;-5,687889;40,989583;1,089;1,049;;;1,129;;;;1,229;;;;REPSOL;P;OM;L-D: 10:00-18:00
SALAMANCA;VILLAR DE PERALONSO;VILLAR DE PERALONSO;37147;CTRA. C-517 km 49;N;-6,222444;41,030500;1,014;0,938;0,648;;;;;;1,344;;;;ESTACION DE SERVICIO PRIETO, S.L.;P;dm;L-D: 07:00-20:00
SALAMANCA;VILLARES DE LA REINA;VILLARES DE LA REINA;37184;CL CTRA.VALLADOLIDPG.LOS VILLA 2   D;D;-5,646389;40,988250;1,089;1,049;;;1,129;;;;1,229;;;;REPSOL;P;OM;L-D: 07:00-23:00
SALAMANCA;VILLARES DE LA REINA;VILLARES DE LA REINA;37184;CR C-519, 4  I;I;-5,649250;41,004528;1,089;1,049;;;1,129;;;;1,229;;;;REPSOL;P;dm;L: 07:00-23:00
SALAMANCA;VILLARES DE LA REINA;POLIGONO INDUSTRIAL LOS VILLARES;37184;CARRETERA VALLADOLID KM. 85;D;-5,639028;40,993139;0,957;0,877;;;;;;;;;;;AUTONET&OIL;P;dm;L-D: 24H
SALAMANCA;VILLARES DE LA REINA;POLIGONO INDUSTRIAL LOS VILLARES;37184;AVENIDA FUENTESAUCO, S/N;D;-5,649972;40,996000;0,957;0,877;;;;;;;;;;;USC;P;dm;L-D: 24H
SALAMANCA;VILLARES DE LA REINA;POLIGONO INDUSTRIAL LOS VILLARES;37184;CAMINO CABRERIZOS, 55;D;-5,638056;40,997750;0,957;0,877;;;;;;;;;;;ECU VILLARES;P;dm;L-D: 24H
SALAMANCA;VILLARES DE LA REINA;ALDEASECA DE ARMUÑA;37189;CARRETERA N-630 KM. 334;D;-5,670306;41,017111;1,089;1,049;;;1,129;;;;1,229;;;;REPSOL;P;dm;L-V: 07:00-19:00, S-D: 08:00-15:00
SALAMANCA;VILLARMAYOR;VILLARMAYOR;37130;CARRETERA CL-517 KM. 22,500;I;-5,970083;41,012083;1,014;0,938;0,659;;0,999;;;;1,308;;;;EUMOGAS, SL;P;dm;L-V: 07:00-20:00, S-D: 09:00-15:00
SALAMANCA;VITIGUDINO;VITIGUDINO;37210;CALLE VIA DE SERVICIO , PARCELA 2J, S/N;N;-6,422417;41,008861;1,029;0,939;;;;;;;;;;;PGS;P;dm;L-D: 24H
SALAMANCA;VITIGUDINO;VITIGUDINO;37210;CARRETERA FREGENEDA KM. 68;I;-6,432917;41,012833;1,089;1,029;;;1,089;;;;1,319;;;;CEPSA;P;dm;L-D: 08:00-21:00
SANTA CRUZ DE TENERIFE;ADEJE;ADEJE;38670;CALLE CHARFA ESQUINA AVENIDA LAS PALMITAS, S/N;D;-16,739528;28,119250;0,749;0,719;;;;;;;;;;;GMOIL;P;dm;L-S: 07:00-22:00, D: 09:00-16:00
SANTA CRUZ DE TENERIFE;ADEJE;ADEJE;38670;CALLE CHARFA, 28;N;-16,738278;28,118361;0,959;0,939;;;1,029;;;;1,119;;;;BP SAN SEBASTIAN;P;dm;L-D: 06:00-00:00
SANTA CRUZ DE TENERIFE;ADEJE;ADEJE;38670;AVENIDA AYYO, 32;N;-16,739556;28,123639;1,009;0,979;;;1,079;;;;1,169;;;;SHELL;P;dm;L-D: 24H
SANTA CRUZ DE TENERIFE;ADEJE;ADEJE;38670;PG IND. BARRANCO LAS TORRES, P7-S9, S/N;N;-16,740778;28,125444;0,959;0,939;;;1,049;;;;1,139;;;;BP LA ATALAYA;P;dm;L-D: 24H
SANTA CRUZ DE TENERIFE;ADEJE;ADEJE;38670;AUTOPISTA TF1 AUTOPISTA SUR A ARMEÑIME, CRUCE LA CALETA KM. S/N;N;-16,739889;28,120111;0,800;0,770;;;;;;;0,850;;;;TGAS-TU TRÉBOL;P;dm;L-S: 08:30-21:00
SANTA CRUZ DE TENERIFE;ADEJE;ADEJE;38670;AVENIDA AYYO DE  EN  ADEJE, 22;D;-16,738389;28,125889;0,959;0,939;;;1,048;;;;1,138;;;;REPSOL;P;dm;L-D: 24H
SANTA CRUZ DE TENERIFE;ADEJE;FAÑABE;38660;URBANIZACIÓN SAN EUGENIO, PLAYA DE LAS AMERICAS;N;-16,737889;28,079333;1,002;0,917;;;;;;;;;;;DISA;P;dm;L-D: 09:00-14:00 y 16:00-18:00
SANTA CRUZ DE TENERIFE;ADEJE;FAÑABE;38660;General C-822 km 110,14;N;-16,731889;28,104806;0,939;0,915;;;1,025;;;;1,119;;;;DISA FAÑABE;P;OM;L-D: 24H
SANTA CRUZ DE TENERIFE;ADEJE;PLAYA DE LAS AMERICAS;38660;AVENIDA SIAM  EN  COSTA ADEJE, 6;D;-16,722444;28,069000;0,959;0,919;;;1,029;;;;1,119;;;;BP SIAM MALL;P;dm;L-D: 24H
SANTA CRUZ DE TENERIFE;ADEJE;ARMEÑIME;38678;CARRETERA TF-47 KM. 2,7;I;-16,768083;28,134028;0,949;0,899;;;0,979;;;;1,079;;;;REPSOL;P;OM;L-D: 06:00-22:00
SANTA CRUZ DE TENERIFE;ADEJE;TIJOCO BAJO;38677;CARRETERA CTRA.GRAL.ADEJE A GUIA DE ISORA KM. 118,200;D;-16,762889;28,158972;0,956;0,901;;;;;;;1,113;;;;DISA TIJOCO;P;OM;L-D: 06:00-22:00
SANTA CRUZ DE TENERIFE;ADEJE;CALDERA (LA);38660;CALLE DUBLIN, 1;I;-16,728333;28,090222;0,914;0,904;;;1,014;;;;1,049;;;;CEPSA;P;OM;L-D: 24H
SANTA CRUZ DE TENERIFE;ADEJE;ADEJE;38678;CARRETERA GENERAL ADEJE A PLAYA SAN JUAN KM. 2,5;N;-16,757917;28,128083;0,939;0,899;;;1,049;;;;1,149;;;;BP MAXO ARMEÑIME;P;dm;L-D: 06:00-22:00
SANTA CRUZ DE TENERIFE;ADEJE;ADEJE;38678;TF-6237, MD, PK km 4.8;N;-16,784889;28,140972;0,939;0,899;;;1,049;;;;1,149;;;;REPSOL FUMERGAS;P;dm;L-D: 24H
SANTA CRUZ DE TENERIFE;ALAJERÓ;ALAJERO;38812;CARRETERA TF 713 KM. 38,5;N;-17,205972;28,035111;1,072;0,994;;;;;;;1,148;;;;LA JUNTA;P;dm;L-V: 08:00-18:30, S-D: 08:00-15:00
SANTA CRUZ DE TENERIFE;ARAFO;ARAFO;38550;POLIGONO PLAN PARCIAL EL CARRETON  EN  HIDALGA LA, S/N;D;-16,376361;28,331611;0,939;0,899;;;1,029;;;;1,119;;;;BP;P;dm;L-D: 24H
SANTA CRUZ DE TENERIFE;ARAFO;ARAFO;38550;PLAZA IND VALLE GUIMAR MANZ-, S/N;D;-16,372333;28,331222;0,929;0,889;;;0,989;;;;1,049;;;;REPSOL;P;OM;L-V: 06:00-22:00, S: 09:00-17:00
SANTA CRUZ DE TENERIFE;ARAFO;ARAFO;38550;CARRETERA CARRETERA GENERAL KM. ;D;-16,393139;28,335528;0,895;0,869;;;;;;;0,995;;;;ESTACIÓN DE SERVICIO LA HIDALGA;P;dm;L-S: 06:00-22:00, D: 07:00-21:00
SANTA CRUZ DE TENERIFE;ARAFO;ARAFO;38550;ACCESO CARRETERA A LA HIDALGA, S/N;I;-16,384833;28,330194;0,939;0,899;;;1,010;;;;1,080;;;;REPSOL;P;dm;L-D: 24H
SANTA CRUZ DE TENERIFE;ARAFO;HIDALGA (LA);38550;CARRETERA ARAFO LA HIDALGA TF-413 KM. 1;D;-16,395583;28,333917;0,939;0,899;;;1,010;;;;1,080;;;;REPSOL;P;dm;L-D: 24H
SANTA CRUZ DE TENERIFE;ARICO;ARICO NUEVO;38589;CARRETERA TF-822 KM. 50;N;-16,480028;28,182528;0,869;0,849;;;1,025;;;;1,119;;;;DISA;P;dm;L-V: 06:00-22:00, S-D: 07:00-20:00
SANTA CRUZ DE TENERIFE;ARICO;PORIS DE ABONA;38588;AUTOVIA TF-1 KM. 39;I;-16,433278;28,169083;0,889;0,859;;;0,969;;;;0,999;;;;REPSOL;P;dm;L-D: 24H
SANTA CRUZ DE TENERIFE;ARICO;ARICO;38260;CARRETERA TF-1 KM. 44,2;I;-16,463528;28,130972;0,889;0,859;;;0,949;;;;1,017;;;;REPSOL;P;OM;L-D: 06:00-22:00
SANTA CRUZ DE TENERIFE;ARICO;ARICO;38260;AUTOPISTA AUTOPISTA TENERIFE SUR KM. 44,2;D;-16,464806;28,130806;0,879;0,859;;;;;;;0,949;;;;PCAN;P;dm;L-D: 24H
SANTA CRUZ DE TENERIFE;ARONA;ARONA;38627;AUTOPISTA AUTOPISTA DEL SUR, PF 70,5 MARG. IZQ. KM. 70,5;I;-16,690917;28,058500;0,889;0,859;;;0,949;;;;1,009;;;;REPSOL;P;OM;L-D: 24H
SANTA CRUZ DE TENERIFE;ARONA;ARONA;38627;CARRETERA GRAL TF-66(GUAZA-GALLE KM. 2;D;-16,673250;28,018417;0,909;0,839;;;;;;;1,009;;;;REPSOL;P;OM;L-D: 07:00-15:00
SANTA CRUZ DE TENERIFE;ARONA;ARONA;38627;AUTOPISTA TF-1 km 65,5;I;-16,645528;28,052556;0,864;0,834;;;0,935;;;;0,994;;;;SHELL ARONA;P;OM;L-D: 06:00-22:00
SANTA CRUZ DE TENERIFE;ARONA;ARONA;38627;CARRETERA DE LAS GALLETAS KM. 91;D;-16,645361;28,033611;0,949;0,889;;;1,029;;;;1,119;;;;BP TEN BEL;P;dm;L-S: 06:00-21:30, D: 07:00-13:00
SANTA CRUZ DE TENERIFE;ARONA;ARONA;38627;CARRETERA CTRA GRAL GUAZA TF-66 KM. 79;N;-16,678833;28,045667;0,959;0,899;;;1,029;;;;1,119;;;;BP GUAZA;P;dm;L-D: 24H
SANTA CRUZ DE TENERIFE;ARONA;ARONA;38640;CARRETERA GRAL TF-51(ARONA-VILAFLOR KM. 4;N;-16,682056;28,099389;0,799;0,779;;;0,859;;;;0,929;;;;TGAS ARONA;P;dm;L-S: 07:00-15:00
SANTA CRUZ DE TENERIFE;ARONA;ARONA;38640;CRTRA. VALLE SAN LORENZO - LAS GALLETAS km 11,1;D;-16,662639;28,011861;0,875;0,795;;;0,865;;;;0,965;;;;TGAS LAS GALLETAS;P;dm;L-D: 24H
SANTA CRUZ DE TENERIFE;ARONA;ARONA;38649;CARRETERA CARRETERA GENERAL GUAZA LOS CRISTIANOS KM. 1;D;-16,692139;28,061333;0,909;0,846;;;0,952;;;;1,064;;;;CEPSA LLANO AZUL;P;dm;L-D: 24H
SANTA CRUZ DE TENERIFE;ARONA;CAMELLA(LA);38627;CARRETERA CTRA. GENERAL VALLE SAN LORENZO KM. 98,86;N;-16,680889;28,078194;0,884;0,864;;;;;;;1,149;;;;DISA;P;dm;L-S: 07:00-22:00, D: 07:00-14:00
SANTA CRUZ DE TENERIFE;ARONA;VALLE DE SAN LORENZO;38626;CARRETERA CARRETERA  GENERAL KM. 136;D;-16,659333;28,091167;0,884;0,864;;;0,960;;;;0,976;;;;CEPSA;P;dm;L-D: 06:00-22:00
SANTA CRUZ DE TENERIFE;ARONA;CABO BLANCO;38626;CARRETERA GENERAL VALLE SAN LORENZO-GUAZA,380 KM. 380;D;-16,667333;28,060750;0,959;0,899;;;1,029;;;;1,119;;;;BP CABO BLANCO;P;dm;L-D: 24H
SANTA CRUZ DE TENERIFE;ARONA;CRISTIANOS(LOS);38650;CALLE GENERAL FRANCO, 1;N;-16,715389;28,052806;0,965;0,925;;;1,026;;;;1,110;;;;DISA LOS CRISTIANOS;P;OM;L-D: 06:00-22:00
SANTA CRUZ DE TENERIFE;ARONA;CRISTIANOS(LOS);38650;CALLE BULEVAR CHAJOFE, 2;N;-16,714611;28,053583;0,965;0,925;;;1,035;;;;1,125;;;;BP;P;dm;L-D: 24H
SANTA CRUZ DE TENERIFE;ARONA;PLAYA DE LAS AMERICAS (ARONA);38660;CALLE AVENIDA DE LOS PUEBLOS, 6;N;-16,724083;28,066361;0,959;0,919;;;1,029;;;;1,119;;;;BP LAS AMERICAS;P;dm;L-D: 24H
SANTA CRUZ DE TENERIFE;ARONA;COSTA DEL SILENCIO;38630;CARRERA GENERAL LAS GALLETAS Nº2 KM4, 2;N;-16,652528;28,013889;0,874;0,836;;;0,927;;;;0,969;;;;CEPSA;P;dm;L-D: 24H
SANTA CRUZ DE TENERIFE;BARLOVENTO;BARLOVENTO;38726;AVENIDA PRINCIPAL, 1;N;-17,803194;28,831583;1,048;0,985;;;1,026;;;;1,119;;;;SHELL;P;dm;L-S: 08:00-14:30
SANTA CRUZ DE TENERIFE;BREÑA ALTA;SAN PEDRO DE BREÑA ALTA;38710;CALLE TREINTA DE MAYO, 3;N;-17,787028;28,665667;1,067;0,985;;;;;;;1,143;;;;DISA;P;dm;L-S: 07:00-14:00
SANTA CRUZ DE TENERIFE;BREÑA ALTA;BREÑA;38710;CARRETERA GENERAL LA GRAMA, KM 3.8 (CARRETERA VARIANTE TF-812 km 3,8);D;-17,771250;28,661556;1,048;0,985;;;1,026;;;;1,119;;;;SHELL;P;dm;L-D: 06:30-22:00
SANTA CRUZ DE TENERIFE;BREÑA ALTA;BREÑA ALTA;38712;C-832, MI, PK km 1.2;I;-17,769889;28,671111;1,047;0,985;;;;;;;1,118;;;;CEPSA;P;dm;L-D: 07:30-15:00
SANTA CRUZ DE TENERIFE;BUENAVISTA DEL NORTE;BUENAVISTA DEL NORTE;38480;AVENIDA JUAN MENDEZ EL VIEJO, S/N;N;-16,848250;28,369889;0,899;0,852;;;;;;;0,970;;;;DISA;P;dm;L-S: 06:00-23:00, D: 07:00-10:00
SANTA CRUZ DE TENERIFE;CANDELARIA;CANDELARIA;38530;CALLE LAS BICHAS, S/N;N;-16,371944;28,356833;0,951;0,911;;;1,025;;;;1,099;;;0,522;DISA CANDELARIA;P;OM;L-D: 06:00-22:00
SANTA CRUZ DE TENERIFE;CANDELARIA;CALETILLAS (LAS);38530;AVENIDA AVDA. MARITIMA, 198;N;-16,361917;28,382361;0,939;0,895;;;0,965;;;;0,992;;;;DISA LAS CALETILLAS;P;OM;L-S: 06:00-23:00, D: 08:00-22:00
SANTA CRUZ DE TENERIFE;CANDELARIA;CALETILLAS (LAS);38530;CR ACCESO A CALETILLAS, 14.1;N;-16,361667;28,382306;0,939;0,895;;;0,965;;;;0,992;;;;TGAS;P;dm;L-J: 06:00-22:00, V-S: 06:00-23:00, D: 06:00-22:00
SANTA CRUZ DE TENERIFE;CANDELARIA;BARRANCO HONDO;38510;CARRETERA TF-28 GENERAL DEL SUR KM. 9,9;I;-16,350889;28,399472;0,937;0,895;;;;;;;0,988;;;;PCAN;P;dm;L-V: 06:00-22:00, S: 07:00-22:30
SANTA CRUZ DE TENERIFE;FASNIA;FASNIA;38570;AUTOVIA TF-1 KM. 36,5;I;-16,414139;28,222694;0,889;0,859;;;0,949;;;;1,009;;;;REPSOL;P;OM;L-D: 06:00-22:00
SANTA CRUZ DE TENERIFE;FASNIA;FASNIA;38570;AUTOVIA TF-1 KM. 34;D;-16,423306;28,213500;0,874;0,864;;;0,959;;;;0,959;;;;CEPSA;P;OM;L-D: 06:00-22:00
SANTA CRUZ DE TENERIFE;FASNIA;FASNIA;38570;CARRETERA LOS ROQUES KM. 6,5;D;-16,439583;28,236417;0,869;0,849;;;;;;;1,049;;;;DISA;P;dm;L-S: 06:00-22:00, D: 07:00-14:00
SANTA CRUZ DE TENERIFE;FRONTERA;PINAR (EL);38914;TRAVESÍA DEL PINAR, 29;D;-17,979361;27,705333;1,088;1,010;;;1,053;;;;1,164;;;;DISA EL PINAR;P;OM;L-S: 07:30-15:00 y 16:30-20:00, D: 07:30-14:30
SANTA CRUZ DE TENERIFE;FRONTERA;FRONTERA;38911;CALLE CRTRA GRAL TIGADAY, S/N;D;-18,011944;27,751944;1,088;1,010;;;1,053;;;;1,164;;;;DISA FRONTERA;P;OM;L-D: 06:00-22:00
SANTA CRUZ DE TENERIFE;FUENCALIENTE DE LA PALMA;FUENCALIENTE;38740;CARRETERA LP2 FUENCALIENTE KM. 24,6;I;-17,835222;28,500917;0,969;0,909;;;;;;;1,029;;;;PCAN;P;dm;L: 06:00-21:00
SANTA CRUZ DE TENERIFE;GARACHICO;GARACHICO;38450;CR ICOD-BUENAVISTA, KM. 8,9;I;-16,792500;28,370083;0,869;0,844;;;;;;;0,964;;;;E.S. CEPSA LA CALETA;P;dm;L-D: 06:00-22:00
SANTA CRUZ DE TENERIFE;GARAFÍA;GARAFIA;38787;CARRETERA LP1- CRUCE SAN ANTONIO DEL MONTE KM. S/N;I;-17,914528;28,808194;1,048;0,985;;;;;;;1,119;;;;TGAS GARAFÍA;P;dm;L-D: 07:30-20:00
SANTA CRUZ DE TENERIFE;GRANADILLA DE ABONA;AEROPUERTO REINA SOFIA (SANTA CRUZ DE TENERIFE);38610;ACCESO ACCESO AEROPUERTO TENERIFE SUR, 1;N;-16,574639;28,050000;0,939;0,879;;;1,009;;;;1,099;;;;DISA AEROPUERTO TFS;P;OM;L-D: 24H
SANTA CRUZ DE TENERIFE;GRANADILLA DE ABONA;AEROPUERTO REINA SOFIA (SANTA CRUZ DE TENERIFE);38610;CARRETERA ATOGO KM. 0,5;D;-16,576167;28,061056;0,959;0,899;;;1,029;;;;1,119;;;;BP;P;dm;L-D: 24H
SANTA CRUZ DE TENERIFE;GRANADILLA DE ABONA;GRANADILLA DE ABONA;38616;CARRETERA TF 636 SAN ISIDRO - CHIMICHE KM. 4;D;-16,551361;28,103528;0,812;0,787;;;;;;;0,865;;;;PCAN;P;dm;L-D: 08:00-23:00
SANTA CRUZ DE TENERIFE;GRANADILLA DE ABONA;GRANADILLA DE ABONA;38600;CARRETERA GRANADILLA MEDANO KM. 2,25;I;-16,578472;28,104694;0,879;0,849;;;1,020;;;;1,105;;;;CEPSA LOS LLANOS - GRANADILLA;P;dm;L-D: 24H
SANTA CRUZ DE TENERIFE;GRANADILLA DE ABONA;GRANADILLA DE ABONA;38600;AVENIDA FUNDADOR GONZALO GONZALEZ, S/N;N;-16,576778;28,116250;0,879;0,849;;;1,025;;;;1,149;;;;DISA;P;dm;L-D: 06:00-23:00
SANTA CRUZ DE TENERIFE;GRANADILLA DE ABONA;GRANADILLA DE ABONA;38600;SAN ISIDRO-EL MÉDANO km 9.6;D;-16,546417;28,056222;0,879;0,864;;;0,969;;;;1,009;;;;CEPSA;P;OM;L-D: 06:00-22:00
SANTA CRUZ DE TENERIFE;GRANADILLA DE ABONA;SAN ISIDRO;38611;CARRETERA TF-1 KM. 54;I;-16,535000;28,072583;0,889;0,859;;;0,969;;;;0,999;;;;REPSOL;P;dm;L-D: 24H
SANTA CRUZ DE TENERIFE;GRANADILLA DE ABONA;SAN ISIDRO;38611;CARRETERA TF-1 KM. 54;D;-16,534722;28,073333;0,889;0,859;;;0,969;;;;0,999;;;;REPSOL;P;dm;L-D: 06:00-00:00
SANTA CRUZ DE TENERIFE;GRANADILLA DE ABONA;SAN ISIDRO;38611;AVENIDA SANTA CRUZ, SN;D;-16,558056;28,078278;0,879;0,849;;;1,002;;;;1,133;;;;DISA SAN ISIDRO;P;dm;L-D: 24H
SANTA CRUZ DE TENERIFE;GRANADILLA DE ABONA;MEDANO (EL);38612;CARRETERA TF64 GRANADILLA - EL MEDANO KM. 7,7;I;-16,553250;28,068889;0,879;0,849;;;0,954;;;;0,999;;;;TGAS EL MÉDANO;P;dm;L-D: 24H
SANTA CRUZ DE TENERIFE;GUANCHA (LA);GUANCHA (LA);38440;CARRETERA TF-5 SANTA CRUZ - ICOD KM. 49;D;-16,665028;28,389750;0,932;0,878;;;0,918;;;;0,975;;;;TGAS SANTA CATALINA;P;dm;L-D: 24H
SANTA CRUZ DE TENERIFE;GUANCHA (LA);GUANCHA (LA);38440;AVENIDA HIPOLITO SINFORIANO,8, 8;N;-16,650639;28,374111;0,822;0,797;;;;;;;0,895;;;;PCAN;P;dm;L-V: 05:00-21:00, S: 06:00-21:00, D: 07:00-14:00
SANTA CRUZ DE TENERIFE;GUANCHA (LA);SANTO DOMINGO;38437;AVENIDA OCHO DE AGOSTO, 37;I;-16,672167;28,390222;0,859;0,829;;;;;;;;;;;DISA           STO DOMINGO;P;dm;L-V: 08:00-18:00, S-D: 08:00-14:00
SANTA CRUZ DE TENERIFE;GUÍA DE ISORA;GUIA DE ISORA;38680;AVENIDA AV ISORA, 86;N;-16,782028;28,212417;0,973;0,884;;;1,009;;;;1,144;;;;SHELL;P;dm;L-S: 06:00-22:00, D: 07:00-17:00
SANTA CRUZ DE TENERIFE;GUÍA DE ISORA;GUIA DE ISORA;38680;AVENIDA LA GAVIOTA, 1;I;-16,839111;28,226778;0,894;0,869;;;1,014;;;;1,024;;;;CEPSA;P;OM;L-D: 06:00-23:59
SANTA CRUZ DE TENERIFE;GUÍA DE ISORA;GUIA DE ISORA;38680;CARRETERA GENERAL TF-82 KM. 96;D;-16,788028;28,225139;0,938;0,855;;;0,980;;;;1,106;;;;DISA;P;dm;L-S: 06:00-22:00, D: 08:00-17:00
SANTA CRUZ DE TENERIFE;GUÍA DE ISORA;CHIO;38689;PASEO LA LIBERTAD, 49;D;-16,799389;28,244583;0,938;0,849;;;;;;;1,106;;;;E.S. CEPSA CHIO;P;dm;L-D: 06:00-22:00
SANTA CRUZ DE TENERIFE;GUÍA DE ISORA;PLAYA DE SAN JUAN;38687;CARRETERA CARRETERA GENERAL TF-623 KM. 13;N;-16,822250;28,193861;0,939;0,899;;;1,008;;;;1,113;;;;DISA PLAYA SAN JUAN;P;OM;L-D: 06:00-22:00
SANTA CRUZ DE TENERIFE;GUÍA DE ISORA;ALCALA;38686;CARRETERA TF47 ARMEÑIME-PUERTO SANTIAGO KM. 15;I;-16,829889;28,205056;0,813;0,779;;;;;;;0,929;;;;PCAN;P;dm;L-D: 24H
SANTA CRUZ DE TENERIFE;GÜÍMAR;GÜIMAR;38500;CARRETERA TF-61 KM. 2,800;D;-16,386056;28,306389;0,914;0,864;;;;;;;1,106;;;;DISA PUERTITO;P;dm;L-D: 24H
SANTA CRUZ DE TENERIFE;GÜÍMAR;GÜIMAR;38500;CALLE RIGOBERTO DIAZ MELERO, S/N;I;-16,410972;28,313000;0,914;0,864;;;0,984;;;;1,110;;;;SHELL GUIMAR;P;dm;L-D: 06:00-22:00
SANTA CRUZ DE TENERIFE;GÜÍMAR;GÜIMAR;38500;AVENIDA SANTA CRUZ, 53;N;-16,407972;28,319056;0,914;0,864;;;1,025;;;;1,149;;;;DISA GÜIMAR;P;OM;L-S: 06:00-22:00, D: 07:00-21:00
SANTA CRUZ DE TENERIFE;GÜÍMAR;GÜIMAR;38500;AVENIDA OBISPO PEREZ CACERES, 45;I;-16,411944;28,313028;0,914;0,864;;;;;;;1,029;;;;CEPSA;P;dm;L-S: 05:00-22:00, D: 05:00-13:00
SANTA CRUZ DE TENERIFE;GÜÍMAR;GÜIMAR;38500;POLIGONO INDUSTRIAL VALLE DE GÜIMAR MZ. 13, PC. 10, S/N;N;-16,374833;28,325194;0,894;0,899;;;0,988;;;;0,994;;;;OCÉANO;P;dm;L-V: 06:00-22:00, S: 07:00-22:00, D: 08:00-21:00
SANTA CRUZ DE TENERIFE;GÜÍMAR;ESCOBONAL (EL);38591;AVENIDA AXAENTEMIR, S/N;N;-16,426417;28,264250;0,869;0,849;;;;;;;1,067;;;;EL ESCOBONAL;P;dm;L-S: 07:00-21:00, D: 08:00-14:00
SANTA CRUZ DE TENERIFE;HERMIGUA;HERMIGUA;38820;CARRETERA TF 711 KM. 22;N;-17,188667;28,172306;1,072;0,994;;;1,037;;;;1,148;;;;DISA HERMIGUA;P;OM;L-D: 07:00-21:00
SANTA CRUZ DE TENERIFE;ICOD DE LOS VINOS;ICOD DE LOS VINOS;38430;CALLE FRANCISCO MIRANDA, 1;N;-16,719694;28,368528;0,932;0,878;;;0,944;;;;0,985;;;;SHELL ICOD DE LOS VINOS;P;OM;L-D: 06:00-22:00
SANTA CRUZ DE TENERIFE;ICOD DE LOS VINOS;ICOD DE LOS VINOS;38430;AVENIDA PRINCIPES DE ESPAÑA, 40;N;-16,710194;28,372250;0,932;0,878;;;0,944;;;;0,985;;;;DISA ICOD DE LOS VINOS;P;OM;L-D: 24H
SANTA CRUZ DE TENERIFE;ICOD DE LOS VINOS;ICOD DE LOS VINOS;38430;CARRETERA TF-82 KM. 53,6;I;-16,700722;28,378972;0,869;0,859;;;0,944;;;;0,964;;;;CEPSA;P;OM;L-D: 06:00-23:00
SANTA CRUZ DE TENERIFE;ICOD DE LOS VINOS;ICOD DE LOS VINOS;38430;CARRETERA GENERAL C-820 KM. 52,7;N;-16,694056;28,379222;0,932;0,878;;;0,944;;;;0,985;;;;CEPSA ICOD DE LOS VINOS;P;dm;L-V: 05:30-20:30, S-D: 06:00-20:00
SANTA CRUZ DE TENERIFE;LLANOS DE ARIDANE (LOS);LLANOS DE ARIDANE (LOS);38760;AVENIDA CARLOS FRANCISCO LORENZO NAVARRO, 40;N;-17,913222;28,657167;1,049;1,029;;;;;;;1,129;;;;BP;P;dm;L-S: 06:30-22:00, D: 06:30-14:00
SANTA CRUZ DE TENERIFE;LLANOS DE ARIDANE (LOS);LLANOS DE ARIDANE (LOS);38760;AVENIDA CARLOS FRANCISCO LORENZO NAVARRO, 1;N;-17,916417;28,658861;1,067;0,985;;;1,026;;;;1,143;;;;DISA ;P;dm;L-S: 07:30-14:00
SANTA CRUZ DE TENERIFE;LLANOS DE ARIDANE (LOS);LLANOS DE ARIDANE (LOS);38760;CARRETERA VECINAL A PUERTO NAOS LA LAGUNA KM. 3,5;N;-17,908028;28,631361;1,067;0,985;;;;;;;1,143;;;;DISA;P;dm;L-S: 07:30-14:00
SANTA CRUZ DE TENERIFE;LLANOS DE ARIDANE (LOS);LLANOS DE ARIDANE (LOS);38760;AVENIDA CARLOS FRANCISCO LORENZO NAVARRO, 62;N;-17,907694;28,656333;1,067;0,985;;;1,026;;;;1,143;;;;SHELL;P;dm;L-S: 06:30-21:00, D: 07:00-21:00
